Timestamp,Source IP,Source Port,Destination IP,Destination Port,Protocol,Length,Sequence Number,Acknowledgment Number,Flags,Window Size,Checksum,Payload (Hex),Truncated
2024-09-08T08:29:29.412Z,8.8.4.4,443,172.20.165.84,56109,TCP,60,3370675956,1343226496,10,640,8983,e00af690bdbb68e59e61f51f080045000028c09e00003f065dbd08080404...,No
2024-09-08T08:29:29.415Z,8.8.4.4,443,172.20.165.84,56109,TCP,621,3370675956,1343750784,18,640,b456,e00af690bdbb68e59e61f51f08004500025fc09f00003f065b8508080404...,No
2024-09-08T08:29:29.468Z,172.20.165.84,56109,8.8.4.4,443,TCP,54,3230528319,1343226364,10,508,87d0,68e59e61f51fe00af690bdbb080045000028893040008006142bac14a554...,No
2024-09-08T08:29:29.479Z,8.8.4.4,443,172.20.165.84,56109,TCP,124,3370675956,1343750784,18,640,9e62,e00af690bdbb68e59e61f51f08004500006ec0c700003f065d4e08080404...,No
2024-09-08T08:29:29.484Z,172.20.165.84,56109,8.8.4.4,443,TCP,93,3230528389,1343750651,18,507,0dad,68e59e61f51fe00af690bdbb08004500004f8931400080061403ac14a554...,No
2024-09-08T08:29:29.568Z,8.8.4.4,443,172.20.165.84,56109,TCP,60,3370675995,1343226496,10,640,86df,e00af690bdbb68e59e61f51f080045000028c0e100003f065d7a08080404...,No
2024-09-08T08:29:29.670Z,20.50.201.195,443,172.20.165.84,58394,TCP,154,294347380,1343750464,18,320,6b3c,e00af690bdbb68e59e61f51f08004500008c3fb200003f060c5c1432c9c3...,No
2024-09-08T08:29:29.672Z,172.20.165.84,58394,20.50.201.195,443,TCP,66,1371027322,2148532734,10,510,5250,68e59e61f51fe00af690bdbb0800450000348c09400080063f5cac14a554...,No
2024-09-08T08:29:29.673Z,20.50.201.195,443,172.20.165.84,58394,TCP,86,294347380,1343750464,18,320,5056,e00af690bdbb68e59e61f51f0800450000483fb700003f060c9b1432c9c3...,No
2024-09-08T08:29:29.675Z,172.20.165.84,58394,20.50.201.195,443,TCP,54,1371027454,1343226365,10,509,9aed,68e59e61f51fe00af690bdbb0800450000288c0a400080063f67ac14a554...,No
2024-09-08T08:29:29.681Z,172.20.165.84,58394,20.50.201.195,443,TCP,134,1371027454,1343750653,18,509,d0b1,68e59e61f51fe00af690bdbb0800450000788c0b400080063f16ac14a554...,No
2024-09-08T08:29:29.687Z,20.50.201.195,443,172.20.165.84,58394,TCP,60,294348330,1343226186,10,330,97ea,e00af690bdbbb01f8c2cc0300800450000283fb900003f060cb91432c9c3...,No
2024-09-08T08:29:29.683Z,172.20.165.84,58394,20.50.201.195,443,TCP,924,1371027454,1343750653,18,509,f9bb,68e59e61f51fe00af690bdbb08004500038e8c0c400080063bffac14a554...,No
2024-09-08T08:29:29.684Z,20.50.201.195,443,172.20.165.84,58394,TCP,60,294347460,1343226176,10,320,9b5a,e00af690bdbb68e59e61f51f0800450000283fb800003f060cba1432c9c3...,No
2024-09-08T08:29:29.750Z,172.20.165.84,56109,8.8.4.4,443,TCP,246,3230528389,1343750651,18,507,3fd6,68e59e61f51fe00af690bdbb0800450000e88932400080061369ac14a554...,No
2024-09-08T08:29:29.758Z,8.8.4.4,443,172.20.165.84,56109,TCP,60,3370676187,1343226496,10,640,861f,e00af690bdbb68e59e61f51f080045000028c14e00003f065d0d08080404...,No
2024-09-08T08:29:29.761Z,8.8.4.4,443,172.20.165.84,56109,TCP,145,3370676187,1343750784,18,640,9980,e00af690bdbb68e59e61f51f080045000083c14f00003f065cb108080404...,No
2024-09-08T08:29:29.813Z,172.20.165.84,56109,8.8.4.4,443,TCP,54,3230528480,1343226363,10,507,8649,68e59e61f51fe00af690bdbb0800450000288933400080061428ac14a554...,No
2024-09-08T08:29:29.826Z,8.8.4.4,443,172.20.165.84,56109,TCP,623,3370676187,1343750784,18,640,af36,e00af690bdbb68e59e61f51f080045000261c17800003f065aaa08080404...,No
2024-09-08T08:29:29.834Z,20.50.201.195,443,172.20.165.84,58394,TCP,86,294348330,1343750474,18,330,da5d,e00af690bdbb68e59e61f51f0800450000483fc300003f060c8f1432c9c3...,No
2024-09-08T08:29:29.832Z,172.20.165.84,56109,8.8.4.4,443,TCP,93,3230529049,1343750656,18,512,7813,68e59e61f51fe00af690bdbb08004500004f8934400080061400ac14a554...,No
2024-09-08T08:29:29.875Z,8.8.4.4,443,172.20.165.84,56109,TCP,60,3370676226,1343226496,10,640,8364,e00af690bdbb68e59e61f51f080045000028c17c00003f065cdf08080404...,No
2024-09-08T08:29:29.880Z,172.20.165.84,58394,20.50.201.195,443,TCP,54,1371027486,1343226365,10,509,9717,68e59e61f51fe00af690bdbb0800450000288c0d400080063f64ac14a554...,No
2024-09-08T08:29:30.074Z,172.20.165.84,56109,8.8.4.4,443,TCP,246,3230529049,1343750656,18,512,b98e,68e59e61f51fe00af690bdbb0800450000e88935400080061366ac14a554...,No
2024-09-08T08:29:30.081Z,20.50.201.195,443,172.20.165.84,58394,TCP,148,294348330,1343750474,18,330,93a5,e00af690bdbb68e59e61f51f0800450000863fcb00003f060c491432c9c3...,No
2024-09-08T08:29:30.086Z,172.20.165.84,58394,20.50.201.195,443,TCP,134,1371027580,1343750653,18,509,aaa9,68e59e61f51fe00af690bdbb0800450000788c0e400080063f13ac14a554...,No
2024-09-08T08:29:30.083Z,8.8.4.4,443,172.20.165.84,56109,TCP,60,3370676418,1343226496,10,640,82a4,e00af690bdbbb01f8c2cc030080045000028c1ec00003f065c6f08080404...,No
2024-09-08T08:29:30.089Z,172.20.165.84,58394,20.50.201.195,443,TCP,924,1371027580,1343750653,18,509,3cc0,68e59e61f51fe00af690bdbb08004500038e8c0f400080063bfcac14a554...,No
2024-09-08T08:29:30.101Z,20.50.201.195,443,172.20.165.84,58394,TCP,60,294348410,1343226186,10,330,971c,e00af690bdbb68e59e61f51f0800450000283fd800003f060c9a1432c9c3...,No
2024-09-08T08:29:30.103Z,20.50.201.195,443,172.20.165.84,58394,TCP,60,294349280,1343226197,10,341,93ab,e00af690bdbbb01f8c2cc0300800450000283fd900003f060c991432c9c3...,No
2024-09-08T08:29:30.109Z,8.8.4.4,443,172.20.165.84,56109,TCP,122,3370676418,1343750784,18,640,535d,e00af690bdbb68e59e61f51f08004500006cc1f900003f065c1e08080404...,No
2024-09-08T08:29:30.159Z,172.20.165.84,56109,8.8.4.4,443,TCP,54,3230529117,1343226368,10,512,82e0,68e59e61f51fe00af690bdbb0800450000288936400080061425ac14a554...,No
2024-09-08T08:29:30.169Z,8.8.4.4,443,172.20.165.84,56109,TCP,623,3370676418,1343750784,18,640,016c,e00af690bdbb68e59e61f51f080045000261c21f00003f065a0308080404...,No
2024-09-08T08:29:30.173Z,172.20.165.84,56109,8.8.4.4,443,TCP,93,3230529686,1343750654,18,510,bf5e,68e59e61f51fe00af690bdbb08004500004f89374000800613fdac14a554...,No
2024-09-08T08:29:30.290Z,8.8.4.4,443,172.20.165.84,56109,TCP,60,3370676457,1343226496,10,640,8000,e00af690bdbb68e59e61f51f080045000028c23c00003f065c1f08080404...,No
2024-09-08T08:29:30.345Z,172.20.165.84,56109,8.8.4.4,443,TCP,246,3230529686,1343750654,18,510,74e2,68e59e61f51fe00af690bdbb0800450000e88938400080061363ac14a554...,No
2024-09-08T08:29:30.353Z,8.8.4.4,443,172.20.165.84,56109,TCP,60,3370676649,1343226496,10,640,7f40,e00af690bdbb68e59e61f51f080045000028c27100003f065bea08080404...,No
2024-09-08T08:29:30.364Z,8.8.4.4,443,172.20.165.84,56109,TCP,122,3370676649,1343750784,18,640,81f5,e00af690bdbb68e59e61f51f08004500006cc27200003f065ba508080404...,No
2024-09-08T08:29:30.406Z,172.20.165.84,56109,8.8.4.4,443,TCP,54,3230529754,1343226366,10,510,7f7e,68e59e61f51fe00af690bdbb0800450000288939400080061422ac14a554...,No
2024-09-08T08:29:30.431Z,8.8.4.4,443,172.20.165.84,56109,TCP,623,3370676649,1343750784,18,640,ad53,e00af690bdbb68e59e61f51f080045000261c27700003f0659ab08080404...,No
2024-09-08T08:29:30.433Z,172.20.165.84,56109,8.8.4.4,443,TCP,93,3230530323,1343750651,18,507,3773,68e59e61f51fe00af690bdbb08004500004f893a4000800613faac14a554...,No
2024-09-08T08:29:30.491Z,8.8.4.4,443,172.20.165.84,56109,TCP,60,3370676688,1343226496,10,640,7c9c,e00af690bdbb68e59e61f51f080045000028c29a00003f065bc108080404...,No
2024-09-08T08:29:30.517Z,20.50.201.195,443,172.20.165.84,58394,TCP,148,294349280,1343750485,18,341,0544,e00af690bdbb68e59e61f51f0800450000863ffd00003f060c171432c9c3...,No
2024-09-08T08:29:30.520Z,172.20.165.84,58394,20.50.201.195,443,TCP,66,1371027580,2148532733,10,509,47e5,68e59e61f51fe00af690bdbb0800450000348c10400080063f55ac14a554...,No
2024-09-08T08:29:30.523Z,20.50.201.195,443,172.20.165.84,58394,TCP,86,294349280,1343750485,18,341,ec19,e00af690bdbb68e59e61f51f0800450000483ffe00003f060c541432c9c3...,No
2024-09-08T08:29:30.524Z,172.20.165.84,58394,20.50.201.195,443,TCP,54,1371027706,1343226364,10,508,9286,68e59e61f51fe00af690bdbb0800450000288c11400080063f60ac14a554...,No
2024-09-08T08:29:30.526Z,172.20.165.84,58394,20.50.201.195,443,TCP,139,1371027706,1343750652,18,508,78b2,68e59e61f51fe00af690bdbb08004500007d8c12400080063f0aac14a554...,No
2024-09-08T08:29:30.528Z,172.20.165.84,58394,20.50.201.195,443,TCP,957,1371027706,1343750652,18,508,4f83,68e59e61f51fe00af690bdbb0800450003af8c13400080063bd7ac14a554...,No
2024-09-08T08:29:30.530Z,20.50.201.195,443,172.20.165.84,58394,TCP,60,294349365,1343226197,10,341,92d8,e00af690bdbb68e59e61f51f0800450000283fff00003f060c731432c9c3...,No
2024-09-08T08:29:30.532Z,20.50.201.195,443,172.20.165.84,58394,TCP,60,294350268,1343226208,10,352,8f46,e00af690bdbbb01f8c2cc030080045000028400000003f060c721432c9c3...,No
2024-09-08T08:29:30.644Z,172.20.165.84,57636,140.82.113.22,443,TCP,1436,1593439733,1343226366,10,510,1915,68e59e61f51fe00af690bdbb08004500058e9e60400080060838ac14a554...,No
2024-09-08T08:29:30.646Z,172.20.165.84,57636,140.82.113.22,443,TCP,1436,1593439733,1343226366,10,510,277a,68e59e61f51fe00af690bdbb08004500058e9e61400080060837ac14a554...,No
2024-09-08T08:29:30.648Z,172.20.165.84,57636,140.82.113.22,443,TCP,1436,1593439733,1343226366,10,510,0db5,68e59e61f51fe00af690bdbb08004500058e9e62400080060836ac14a554...,No
2024-09-08T08:29:30.655Z,172.20.165.84,57636,140.82.113.22,443,TCP,1436,1593439733,1343226366,10,510,87f6,68e59e61f51fe00af690bdbb08004500058e9e65400080060833ac14a554...,No
2024-09-08T08:29:30.650Z,172.20.165.84,57636,140.82.113.22,443,TCP,1436,1593439733,1343226366,10,510,8721,68e59e61f51fe00af690bdbb08004500058e9e63400080060835ac14a554...,No
2024-09-08T08:29:30.661Z,172.20.165.84,57636,140.82.113.22,443,TCP,1436,1593439733,1343226366,10,510,5b9e,68e59e61f51fe00af690bdbb08004500058e9e67400080060831ac14a554...,No
2024-09-08T08:29:30.664Z,172.20.165.84,57636,140.82.113.22,443,TCP,1436,1593439733,1343226366,10,510,e8da,68e59e61f51fe00af690bdbb08004500058e9e68400080060830ac14a554...,No
2024-09-08T08:29:30.652Z,172.20.165.84,57636,140.82.113.22,443,TCP,1436,1593439733,1343226366,10,510,8a53,68e59e61f51fe00af690bdbb08004500058e9e64400080060834ac14a554...,No
2024-09-08T08:29:30.667Z,172.20.165.84,57636,140.82.113.22,443,TCP,1436,1593439733,1343226366,10,510,beae,68e59e61f51fe00af690bdbb08004500058e9e6940008006082fac14a554...,No
2024-09-08T08:29:30.673Z,172.20.165.84,57636,140.82.113.22,443,TCP,603,1593439733,1343750654,18,510,2570,68e59e61f51fe00af690bdbb08004500024d9e6b400080060b6eac14a554...,No
2024-09-08T08:29:30.676Z,140.82.113.22,443,172.20.165.84,57636,TCP,60,256050788,1343226015,10,159,12ee,e00af690bdbb68e59e61f51f080045000028474a00003f06e5b48c527116...,No
2024-09-08T08:29:30.670Z,172.20.165.84,57636,140.82.113.22,443,TCP,1436,1593439733,1343226366,10,510,8f45,68e59e61f51fe00af690bdbb08004500058e9e6a40008006082eac14a554...,No
2024-09-08T08:29:30.680Z,140.82.113.22,443,172.20.165.84,57636,TCP,60,256052170,1343226015,10,159,0d88,e00af690bdbbb01f8c2cc030080045000028474b00003f06e5b38c527116...,No
2024-09-08T08:29:30.685Z,140.82.113.22,443,172.20.165.84,57636,TCP,60,256053552,1343226014,10,158,0823,e00af690bdbbb01f8c2cc030080045000028474c00003f06e5b28c527116...,No
2024-09-08T08:29:30.688Z,140.82.113.22,443,172.20.165.84,57636,TCP,60,256054934,1343226015,10,159,02bc,e00af690bdbbb01f8c2cc030080045000028474d00003f06e5b18c527116...,No
2024-09-08T08:29:30.693Z,140.82.113.22,443,172.20.165.84,57636,TCP,60,256056316,1343226015,10,159,fd55,e00af690bdbbb01f8c2cc030080045000028474e00003f06e5b08c527116...,No
2024-09-08T08:29:30.698Z,140.82.113.22,443,172.20.165.84,57636,TCP,60,256057698,1343226015,10,159,f7ef,e00af690bdbbb01f8c2cc030080045000028474f00003f06e5af8c527116...,No
2024-09-08T08:29:30.658Z,172.20.165.84,57636,140.82.113.22,443,TCP,1436,1593439733,1343226366,10,510,a47a,68e59e61f51fe00af690bdbb08004500058e9e66400080060832ac14a554...,No
2024-09-08T08:29:30.703Z,140.82.113.22,443,172.20.165.84,57636,TCP,60,256059080,1343226015,10,159,f289,e00af690bdbbb01f8c2cc030080045000028475000003f06e5ae8c527116...,No
2024-09-08T08:29:30.708Z,140.82.113.22,443,172.20.165.84,57636,TCP,60,256061844,1343226015,10,159,e7bd,e00af690bdbbb01f8c2cc030080045000028475200003f06e5ac8c527116...,No
2024-09-08T08:29:30.710Z,140.82.113.22,443,172.20.165.84,57636,TCP,60,256063226,1343226014,10,158,e258,e00af690bdbbb01f8c2cc030080045000028475300003f06e5ab8c527116...,No
2024-09-08T08:29:30.706Z,140.82.113.22,443,172.20.165.84,57636,TCP,60,256060462,1343226014,10,158,ed24,e00af690bdbbb01f8c2cc030080045000028475100003f06e5ad8c527116...,No
2024-09-08T08:29:30.716Z,20.50.201.195,443,172.20.165.84,58394,TCP,86,294350268,1343750496,18,352,bf05,e00af690bdbb68e59e61f51f080045000048400300003f060c4f1432c9c3...,No
2024-09-08T08:29:30.714Z,140.82.113.22,443,172.20.165.84,57636,TCP,60,256065157,1343226015,10,159,dacc,e00af690bdbbb01f8c2cc030080045000028475500003f06e5a98c527116...,No
2024-09-08T08:29:30.718Z,172.20.165.84,56109,8.8.4.4,443,TCP,246,3230530323,1343750651,18,507,35cc,68e59e61f51fe00af690bdbb0800450000e8893b400080061360ac14a554...,No
2024-09-08T08:29:30.712Z,140.82.113.22,443,172.20.165.84,57636,TCP,60,256064608,1343226015,10,159,dcf1,e00af690bdbbb01f8c2cc030080045000028475400003f06e5aa8c527116...,No
2024-09-08T08:29:30.725Z,172.20.165.84,58394,20.50.201.195,443,TCP,54,1371027738,1343226364,10,508,8e8a,68e59e61f51fe00af690bdbb0800450000288c14400080063f5dac14a554...,No
2024-09-08T08:29:30.720Z,8.8.4.4,443,172.20.165.84,56109,TCP,60,3370676880,1343226496,10,640,7bdc,e00af690bdbb68e59e61f51f080045000028c30f00003f065b4c08080404...,No
2024-09-08T08:29:30.722Z,8.8.4.4,443,172.20.165.84,56109,TCP,644,3370676880,1343750784,18,640,77f7,e00af690bdbb68e59e61f51f080045000276c31000003f0658fd08080404...,No
2024-09-08T08:29:30.741Z,172.20.165.84,56109,8.8.4.4,443,TCP,54,3230530913,1343226368,10,512,7a0e,68e59e61f51fe00af690bdbb080045000028893c40008006141fac14a554...,No
2024-09-08T08:29:30.799Z,162.159.134.234,443,172.20.165.84,55907,TCP,91,3338292674,1343750162,18,18,247f,e00af690bdbb68e59e61f51f08004500004d153500003f06eb83a29f86ea...,No
2024-09-08T08:29:30.803Z,172.20.165.84,56109,8.8.4.4,443,TCP,93,3230530983,1343750656,18,512,f287,68e59e61f51fe00af690bdbb08004500004f893d4000800613f7ac14a554...,No
2024-09-08T08:29:30.806Z,172.20.165.84,56111,162.159.137.232,443,TCP,55,2707938663,1343226364,10,508,e790,68e59e61f51fe00af690bdbb08004500002919f24000800662ecac14a554...,No
2024-09-08T08:29:30.801Z,8.8.4.4,443,172.20.165.84,56109,TCP,124,3370676880,1343750784,18,640,7310,e00af690bdbb68e59e61f51f08004500006ec32100003f065af408080404...,No
2024-09-08T08:29:30.808Z,162.159.137.232,443,172.20.165.84,56111,TCP,66,3092657222,2148532244,10,20,da28,e00af690bdbb68e59e61f51f0800450000342a7200003f06d361a29f89e8...,No
2024-09-08T08:29:30.825Z,20.50.201.195,443,172.20.165.84,58394,TCP,154,294350268,1343750496,18,352,c92b,e00af690bdbb68e59e61f51f08004500008c400700003f060c071432c9c3...,No
2024-09-08T08:29:30.848Z,172.20.165.84,55907,162.159.134.234,443,TCP,54,2588157927,1343226365,10,509,7fdd,68e59e61f51fe00af690bdbb0800450000289a9b40008006e541ac14a554...,No
2024-09-08T08:29:30.872Z,172.20.165.84,58394,20.50.201.195,443,TCP,54,1371027838,1343226363,10,507,8e27,68e59e61f51fe00af690bdbb0800450000288c15400080063f5cac14a554...,No
2024-09-08T08:29:30.902Z,8.8.4.4,443,172.20.165.84,56109,TCP,60,3370676919,1343226496,10,640,7921,e00af690bdbb68e59e61f51f080045000028c35a00003f065b0108080404...,No
2024-09-08T08:29:31.069Z,172.20.165.84,56109,8.8.4.4,443,TCP,246,3230530983,1343750656,18,512,21fc,68e59e61f51fe00af690bdbb0800450000e8893e40008006135dac14a554...,No
2024-09-08T08:29:31.079Z,8.8.4.4,443,172.20.165.84,56109,TCP,60,3370677111,1343226496,10,640,7861,e00af690bdbb68e59e61f51f080045000028c39900003f065ac208080404...,No
2024-09-08T08:29:31.082Z,8.8.4.4,443,172.20.165.84,56109,TCP,652,3370677111,1343750784,18,640,e14b,e00af690bdbb68e59e61f51f08004500027ec39a00003f06586b08080404...,No
2024-09-08T08:29:31.119Z,172.20.165.84,56109,8.8.4.4,443,TCP,54,3230531581,1343226366,10,510,768d,68e59e61f51fe00af690bdbb080045000028893f40008006141cac14a554...,No
2024-09-08T08:29:31.126Z,140.82.113.22,443,172.20.165.84,57636,TCP,102,256065157,1343750304,18,160,934d,e00af690bdbb68e59e61f51f080045000058477000003f06e55e8c527116...,No
2024-09-08T08:29:31.129Z,8.8.4.4,443,172.20.165.84,56109,TCP,93,3370677111,1343750784,18,640,8229,e00af690bdbb68e59e61f51f08004500004fc3ae00003f065a8608080404...,No
2024-09-08T08:29:31.130Z,172.20.165.84,56109,8.8.4.4,443,TCP,93,3230531620,1343750654,18,510,787d,68e59e61f51fe00af690bdbb08004500004f89404000800613f4ac14a554...,No
2024-09-08T08:29:31.177Z,172.20.165.84,57636,140.82.113.22,443,TCP,54,1593439781,1343226366,10,510,d93d,68e59e61f51fe00af690bdbb0800450000289e6c400080060d92ac14a554...,No
2024-09-08T08:29:31.189Z,8.8.4.4,443,172.20.165.84,56109,TCP,60,3370677150,1343226496,10,640,75bd,e00af690bdbb68e59e61f51f080045000028c3cd00003f065a8e08080404...,No
2024-09-08T08:29:31.361Z,172.20.165.84,56109,8.8.4.4,443,TCP,246,3230531620,1343750654,18,510,4ef2,68e59e61f51fe00af690bdbb0800450000e8894140008006135aac14a554...,No
2024-09-08T08:29:31.370Z,8.8.4.4,443,172.20.165.84,56109,TCP,60,3370677342,1343226496,10,640,74fd,e00af690bdbb68e59e61f51f080045000028c43100003f065a2a08080404...,No
2024-09-08T08:29:31.374Z,8.8.4.4,443,172.20.165.84,56109,TCP,652,3370677342,1343750784,18,640,90dd,e00af690bdbb68e59e61f51f08004500027ec43200003f0657d308080404...,No
2024-09-08T08:29:31.414Z,172.20.165.84,56109,8.8.4.4,443,TCP,54,3230532218,1343226363,10,507,732c,68e59e61f51fe00af690bdbb0800450000288942400080061419ac14a554...,No
2024-09-08T08:29:31.421Z,140.82.113.22,443,172.20.165.84,57636,TCP,518,256065157,1343750304,18,160,7850,e00af690bdbb68e59e61f51f0800450001f847a200003f06e38c8c527116...,No
2024-09-08T08:29:31.424Z,8.8.4.4,443,172.20.165.84,56109,TCP,93,3370677342,1343750784,18,640,020e,e00af690bdbb68e59e61f51f08004500004fc44d00003f0659e708080404...,No
2024-09-08T08:29:31.427Z,172.20.165.84,56109,8.8.4.4,443,TCP,93,3230532257,1343750651,18,507,d0e9,68e59e61f51fe00af690bdbb08004500004f89434000800613f1ac14a554...,No
2024-09-08T08:29:31.465Z,172.20.165.84,57636,140.82.113.22,443,TCP,54,1593440245,1343226364,10,508,d76f,68e59e61f51fe00af690bdbb0800450000289e6d400080060d91ac14a554...,No
2024-09-08T08:29:31.479Z,8.8.4.4,443,172.20.165.84,56109,TCP,60,3370677381,1343226496,10,640,7259,e00af690bdbb68e59e61f51f080045000028c46600003f0659f508080404...,No
2024-09-08T08:29:31.661Z,172.20.165.84,56109,8.8.4.4,443,TCP,246,3230532257,1343750651,18,507,b249,68e59e61f51fe00af690bdbb0800450000e88944400080061357ac14a554...,No
2024-09-08T08:29:31.676Z,8.8.4.4,443,172.20.165.84,56109,TCP,60,3370677573,1343226496,10,640,7199,e00af690bdbb68e59e61f51f080045000028c4ba00003f0659a108080404...,No
2024-09-08T08:29:31.678Z,162.159.134.234,443,172.20.165.84,55907,TCP,91,3338292674,1343750162,18,18,32c0,e00af690bdbbb01f8c2cc03008004500004d156d00003f06eb4ba29f86ea...,No
2024-09-08T08:29:31.692Z,8.8.4.4,443,172.20.165.84,56109,TCP,676,3370677573,1343750784,18,640,118e,e00af690bdbb68e59e61f51f080045000296c4c900003f06572408080404...,No
2024-09-08T08:29:31.717Z,172.20.165.84,55907,162.159.134.234,443,TCP,54,2588157964,1343226364,10,508,7fb9,68e59e61f51fe00af690bdbb0800450000289a9c40008006e540ac14a554...,No
2024-09-08T08:29:31.734Z,172.20.165.84,56109,8.8.4.4,443,TCP,54,3230532879,1343226368,10,512,6fab,68e59e61f51fe00af690bdbb0800450000288945400080061416ac14a554...,No
2024-09-08T08:29:31.737Z,8.8.4.4,443,172.20.165.84,56109,TCP,93,3370677573,1343750784,18,640,e8f2,e00af690bdbb68e59e61f51f08004500004fc4dc00003f06595808080404...,No
2024-09-08T08:29:31.738Z,172.20.165.84,56109,8.8.4.4,443,TCP,93,3230532918,1343750656,18,512,efb5,68e59e61f51fe00af690bdbb08004500004f89464000800613eeac14a554...,No
2024-09-08T08:29:31.822Z,8.8.4.4,443,172.20.165.84,56109,TCP,60,3370677612,1343226496,10,640,6edd,e00af690bdbb68e59e61f51f080045000028c4f800003f06596308080404...,No
2024-09-08T08:29:31.911Z,172.20.165.84,56109,8.8.4.4,443,TCP,246,3230532918,1343750656,18,512,e147,68e59e61f51fe00af690bdbb0800450000e88947400080061354ac14a554...,No
2024-09-08T08:29:31.923Z,8.8.4.4,443,172.20.165.84,56109,TCP,60,3370677804,1343226496,10,640,6e1d,e00af690bdbb68e59e61f51f080045000028c53100003f06592a08080404...,No
2024-09-08T08:29:31.925Z,8.8.4.4,443,172.20.165.84,56109,TCP,622,3370677804,1343750784,18,640,6bba,e00af690bdbb68e59e61f51f080045000260c53200003f0656f108080404...,No
2024-09-08T08:29:31.972Z,172.20.165.84,56109,8.8.4.4,443,TCP,54,3230533486,1343226366,10,510,6c67,68e59e61f51fe00af690bdbb0800450000288948400080061413ac14a554...,No
2024-09-08T08:29:31.981Z,8.8.4.4,443,172.20.165.84,56109,TCP,124,3370677804,1343750784,18,640,cac5,e00af690bdbb68e59e61f51f08004500006ec55e00003f0658b708080404...,No
2024-09-08T08:29:31.983Z,172.20.165.84,56109,8.8.4.4,443,TCP,93,3230533556,1343750654,18,510,6f86,68e59e61f51fe00af690bdbb08004500004f89494000800613ebac14a554...,No
2024-09-08T08:29:32.132Z,8.8.4.4,443,172.20.165.84,56109,TCP,60,3370677843,1343226496,10,640,6b78,e00af690bdbb68e59e61f51f080045000028c57a00003f0658e108080404...,No
2024-09-08T08:29:32.146Z,172.20.165.84,56109,8.8.4.4,443,TCP,246,3230533556,1343750654,18,510,4056,68e59e61f51fe00af690bdbb0800450000e8894a400080061351ac14a554...,No
2024-09-08T08:29:32.152Z,8.8.4.4,443,172.20.165.84,56109,TCP,60,3370678035,1343226496,10,640,6ab8,e00af690bdbb68e59e61f51f080045000028c5b400003f0658a708080404...,No
2024-09-08T08:29:32.156Z,8.8.4.4,443,172.20.165.84,56109,TCP,123,3370678035,1343750784,18,640,35d6,e00af690bdbb68e59e61f51f08004500006dc5b500003f06586108080404...,No
2024-09-08T08:29:32.212Z,172.20.165.84,56109,8.8.4.4,443,TCP,54,3230533625,1343226365,10,509,6af6,68e59e61f51fe00af690bdbb080045000028894b400080061410ac14a554...,No
2024-09-08T08:29:32.214Z,8.8.4.4,443,172.20.165.84,56109,TCP,623,3370678035,1343750784,18,640,8d8f,e00af690bdbb68e59e61f51f080045000261c5d200003f06565008080404...,No
2024-09-08T08:29:32.220Z,172.20.165.84,56109,8.8.4.4,443,TCP,93,3230534194,1343750651,18,507,7496,68e59e61f51fe00af690bdbb08004500004f894d4000800613e7ac14a554...,No
2024-09-08T08:29:32.223Z,8.8.4.4,443,172.20.165.84,56109,TCP,60,3370678109,1343226496,10,640,67f0,e00af690bdbb68e59e61f51f080045000028c5d300003f06588808080404...,No
2024-09-08T08:29:32.217Z,172.20.165.84,56109,8.8.4.4,443,TCP,89,3230534194,1343750651,18,507,a09b,68e59e61f51fe00af690bdbb08004500004b894c4000800613ecac14a554...,No
2024-09-08T08:29:32.395Z,172.20.165.84,56109,8.8.4.4,443,TCP,246,3230534194,1343750651,18,507,61d9,68e59e61f51fe00af690bdbb0800450000e8894e40008006134dac14a554...,No
2024-09-08T08:29:32.407Z,8.8.4.4,443,172.20.165.84,56109,TCP,622,3370678301,1343750784,18,640,8d00,e00af690bdbb68e59e61f51f080045000260c62200003f06560108080404...,No
2024-09-08T08:29:32.456Z,172.20.165.84,56109,8.8.4.4,443,TCP,54,3230534762,1343226368,10,512,6578,68e59e61f51fe00af690bdbb080045000028894f40008006140cac14a554...,No
2024-09-08T08:29:32.469Z,8.8.4.4,443,172.20.165.84,56109,TCP,124,3370678301,1343750784,18,640,7b30,e00af690bdbb68e59e61f51f08004500006ec64600003f0657cf08080404...,No
2024-09-08T08:29:32.473Z,172.20.165.84,56109,8.8.4.4,443,TCP,93,3230534832,1343750656,18,512,4407,68e59e61f51fe00af690bdbb08004500004f89504000800613e4ac14a554...,No
2024-09-08T08:29:32.539Z,8.8.4.4,443,172.20.165.84,56109,TCP,60,3370678340,1343226496,10,640,648b,e00af690bdbb68e59e61f51f080045000028c66300003f0657f808080404...,No
2024-09-08T08:29:32.728Z,172.20.165.84,56109,8.8.4.4,443,TCP,246,3230534832,1343750656,18,512,3202,68e59e61f51fe00af690bdbb0800450000e8895140008006134aac14a554...,No
2024-09-08T08:29:32.742Z,8.8.4.4,443,172.20.165.84,56109,TCP,60,3370678532,1343226496,10,640,63cb,e00af690bdbb68e59e61f51f080045000028c6c700003f06579408080404...,No
2024-09-08T08:29:32.744Z,8.8.4.4,443,172.20.165.84,56109,TCP,146,3370678532,1343750784,18,640,9d65,e00af690bdbb68e59e61f51f080045000084c6c800003f06573708080404...,No
2024-09-08T08:29:32.792Z,172.20.165.84,56109,8.8.4.4,443,TCP,54,3230534924,1343226368,10,512,63ef,68e59e61f51fe00af690bdbb0800450000288952400080061409ac14a554...,No
